Link`Title`Company`Location`Salary`Summary
https://kr.indeed.com/rc/clk?jk=3cd339cf8959f44d&fccid=9778b7ea9c8b85ae&vjs=3`생명정보학 부문 박사졸 선임연구원 정규직 정규직`카이팜`서울 서대문구`연봉 50,000,000원 - 60,000,000원`- Python or R 활용가능 -Linux terminal 능숙 -생물학... 생명정보학, 생물정보학-외국어: 영어 회화가능,독해가능,작문가능- Python or R 활용가능- Linux terminal 능숙- 생물학 기초 수강...
https://kr.indeed.com/rc/clk?jk=22ffe020e40de675&fccid=b6cebf2e7d619f07&vjs=3`[포티투마루] 인공지능(AI) 개발자 전 부문`포티투마루`서울 서초구``인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/rc/clk?jk=f0d929b199ca8aec&fccid=017951a2b975e63c&vjs=3`헬스케어 챗봇 개발 및 AI 개발 가능자`에임메드`서울 강남구``ㆍ학력 : 대졸이상 (졸업예정자 가능)ㆍ경력 : 경력무관, PHP , Python, SQL 개발가능자ㆍ소양 : 적극적, 신기술 오픈마인드 습득, 의사소... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/rc/clk?jk=045c3f7ac2bf61ab&fccid=a5b4499d9e91a5c6&vjs=3`Lead Software Engineer, Machine Learning (English)`Google`서울``machine learning. Experience coding in C++, C, or Python. Ability to speak and write in English fluently. Preferred...
https://kr.indeed.com/rc/clk?jk=964d17313651d069&fccid=ec1d0c6e548bba97&vjs=3`퀀트연구원`디에스파트너즈그룹`서울``파트너즈그룹 정대석대표입니다.아래와 같이 우수 인재 영입건 있어 공지하오니 관심 있으신분 연락바랍니다. 인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>데이터분석|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/rc/clk?jk=b6d169aa029a45a6&fccid=7c9b5852f21bdea3&vjs=3`[강남/스타트업] 에이스랩 자율주행 엔지니어`에이스랩`서울 강남구``공학 등 관련학사혹은 상응하는 지식- 프로그래밍 능력 (C/C++, python, etc)자세한 업무 및 자격 요건은 자사 홈페이지에서 확인 00 명... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/rc/clk?jk=efd4d86a72377124&fccid=eb43866806925dcd&vjs=3`S/W 엔지니어, 딥러닝 신입/경력 정규직, 인턴`시티아이랩`성남 수정구``우대사항] 딥러닝 프로젝트 경험자인공지능, 클라우드 관련 학습 경험자관련 언어 및 프레임워크 사용 경험자 Python, C++, Tensorflow, Pytorch 0 명 근무조건 급여조건: 연봉 연봉범위근무지역: 택 11...
https://kr.indeed.com/rc/clk?jk=f8691758f74c5242&fccid=734cb5a01ee60f80&vjs=3`Support Engineer- Developer`Microsoft`서울``developing with Chatbot, Linux, Apache, Java, Node, Python, PHP, or Ruby - Knowledge and experiences of cloud services (Azure...
https://kr.indeed.com/rc/clk?jk=df21e3bb5d773616&fccid=6cddb172d498d15c&vjs=3`Python Programmer`Mofac`서울 서초구``개발 – JAVA 프로그래밍(라이브러리 활용) – Spring 프레임 워크 개발 – Python API 프로그래밍 우대사항 – Python 개발 경험 – Open Source 라이브러리 개발경험 – Web 표준에 대한 경험...
https://kr.indeed.com/rc/clk?jk=cae2de07045cfb2b&fccid=5347ade40d1c0654&vjs=3`Java, Python 영상툴 개발자`에이아이메이커`서울 마곡동``원하면 가능) 담당업무 - 영상 라벨링 Tool 개발 - Tool 정확성 개선 자격요건 - Java - Python 우대사항 - 관련 개발 경력 - 툴개발 경력 근무조건 - 월~금 AM9:30 ~ PM18:30 복지...
https://kr.indeed.com/rc/clk?jk=ce00cf0fe3bbd130&fccid=3f656eb87b759ea2&vjs=3`[실내배송로봇 연구개발] - Computer Vision & Machine learning`로보티즈`서울 강서구``개발 경험- C / C++ or Python 이해 및 개발 능숙[우대사항... Object pose estimation개발 경험- C / C++ or Python 이해 및 개발 능숙[우대사항]- CUDA 프로그래밍 개발 경험...
https://kr.indeed.com/rc/clk?jk=e84b86f48dc2081d&fccid=53242361973750f7&vjs=3`Consultant PSG`TIBCO Software`서울``Learning & Predictive modelling (in R, Spark MLLib, Python) Knowledge... following TIBCO technologies... huge...
https://kr.indeed.com/rc/clk?jk=049e047740085644&fccid=3924c4160a189aa2&vjs=3`분당 kt 전산 프로그램 개발/운영 인력`예지아이엔씨`성남 분당구``수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>데이터베이스·DBA...
https://kr.indeed.com/rc/clk?jk=ef88408379936c67&fccid=edae4285faf6c2f0&vjs=3`Software Engineer (AI & Autonomy, MLOps)`BOEING`서울``more than one software languages (e.g. C, C++, C#, Java, Python, Javascript, and so on) Strong passion for developing high...
https://kr.indeed.com/rc/clk?jk=d83fc0dd2641f483&fccid=e34932b8232a173b&vjs=3`전문연구요원 (병역특례) 수시 (AI / SW 분야)`딥엑스`성남 분당구`연봉 40,000,000원 - 100,000,000원`요구 능력] - ASM/C/C++/ Python 언어 코딩 기술 - 운영체제... 경험 - Windows/Linux 상에서 C++/ Python 언어 사용 개발 경험 - C++ / Python 언어 사용 개발 경험 - 객체지향 설계에...
https://kr.indeed.com/rc/clk?jk=6f9c4c57f821363e&fccid=aea6a13a3459fdb2&vjs=3`[뉴플랫폼기술] 클라우드 개발자 - Kubernetes`한국카카오은행`성남 분당구``운영 경험이 1년 이상인 분· Cloud 환경에서 서비스 구축 및 운영 경험이 있는 분· Golang, Python, NodeJS, Java 중 하나이상 프로그래밍 언어에 익숙한 분 인터넷·IT·통신·모바일·게임>응용프로그래...
https://kr.indeed.com/rc/clk?jk=ef62b0e22d2dd6a2&fccid=601de6e8c2eec868&vjs=3`[kt ds]2021년 각 부문별 경력사원 수시`케이티디에스`서울 서초구``W), C/C++,.NET Core, DB(Oracle, MySQL, PostgreSQL, PL/SQL), Python 등 인터넷·IT·통신·모바일·게임>전산·IT기술지원>S/W 엔지니어|인터넷·IT·통신·모바일·게임>ERP...
https://kr.indeed.com/rc/clk?jk=f4ec03cd95647453&fccid=936367796261bd6e&vjs=3`AI Research Engineer Intern`Intel`서울``optimization strategies - Programming skills with Python/C++ - Experience working with one or more deep learning frameworks...
https://kr.indeed.com/rc/clk?jk=5ea9ea023c6ccc03&fccid=2c37c13a0926862d&vjs=3`S/W 엔지니어, 데이터분석 신입/경력 정규직, 인턴`가치랩스`성남 분당구``케이션 제작 및 유지보수 업무- Python, Golang, QT 중 선택... 2. 시스템프로그래머- Python, Golang, QT 중 선택 가능3. 영상데이터 분석 및 모델링- python기반 영상데이터 분석 및 모델링...
https://kr.indeed.com/rc/clk?jk=733b814969bff5a7&fccid=f9a401b2af6cde91&vjs=3`Jr. Back-end Engineer (Python)`Soomgo`서울 강남구``이런 분을 찾아요 2년 이상의 Python을 활용한 백엔드 개발 업무를 수행한 경험이 있으신 분 Django, Django Rest Framework, Flask 등의 Python web framework를 사용하여...
https://kr.indeed.com/rc/clk?jk=df0101e689725663&fccid=017951a2b975e63c&vjs=3`분석/AI서비스 이해자로 모바일 연동 서비스 개발 가능자`에임메드`서울 강남구``통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/rc/clk?jk=1dedaea6ae5d1d34&fccid=445576e2a7ced0d6&vjs=3`[TmaxAI/R&D] AI 로보어드바이저 개발자`티맥스소프트`성남 분당구``기졸업자 또는 22년 2월 졸업 예정자 -금융공학을 포함한 금융 관련 분야 전공자 혹은 유관 능력 보유자 - Python, numpy, pandas 사용 경험 우대사항 -컴퓨터 및 전산관련 전공 -금융권 경력 3년 이상이거나...
https://kr.indeed.com/rc/clk?jk=27a60fce7679b4fa&fccid=63a543741378364b&vjs=3`Staff Software Engineer, Maps & Navigation, Seoul, Korea`테슬라코리아`서울 강남구``통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>시스템프...
https://kr.indeed.com/rc/clk?jk=513b64fca941457c&fccid=9759d6113f42a14e&vjs=3`소프트웨어 개발 직원 채용`제이씨에프테크놀러지`서울 금천구``을 활용한 Digital Signal Processing ㆍ 신입 ㆍ 성별무관 ㆍ 개발언어 :C, C++, Python, JAVA등 개발 경험 우대사항 ㆍAndroid App 개발자 ㆍLinux BSP 경험자 ㆍLinux...
https://kr.indeed.com/rc/clk?jk=9d426d9a0fd1bc60&fccid=17ad9716e19b55c5&vjs=3`[데브구루] 육아휴직대체 청년인턴 QA엔지니어`데브구루`서울 금천구``요구사항 분석 및 테스트 계획 설계와 관련된 지식을 보유하신 분- Python에 관심이 있거나 익숙하신 분(8)근무지: 서울시 금천구 가산디지털1로... 계와 관련된 지식을 보유하신 분- Python에 관심이 있거나 익숙하신 분...
https://kr.indeed.com/rc/clk?jk=2b9e604e63e7e46d&fccid=b1f5de6cae96f6c2&vjs=3`[카카오커머스] 기술직군`카카오커머스`성남 분당구``우대사항 - 전자금융 감독규정, PCIDSS에 대한 실무 경험이나 이해도가 높으신 분 - JAVA, Python, shell script 등 개발 역량을 갖추신 분 - 웹/앱 취약점 진단 및 모의해킹 역량을 갖추신...
https://kr.indeed.com/rc/clk?jk=e75121d8930a8604&fccid=ec1d0c6e548bba97&vjs=3`Quant Trader(코딩 역량 우수자)`디에스파트너즈그룹`서울``리할 수 있는 사람자신 또는 타인의 생각을 긍정적인 방향으로 항상 의심하고 개선할 수 있는 사람아이디어나 논리를 수치적으로 검증하는 능력과 습관이 있는 사람 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/rc/clk?jk=19da3484bd7a72f1&fccid=908ef26c4dd7595f&vjs=3`Machine Learning R&D 연구원`카이어`서울 서초구``가능) ㆍ최신 딥러닝, 기계학습 이론에 대한 이해 및 구현 역량 ㆍ Python, TnsorFlow, C/C++, TensorRT 등 프로그래밍 실무... 대한 이해 및 구현 역량 ㆍ Python, TnsorFlow, C/C++...
https://kr.indeed.com/rc/clk?jk=303c7ffc53fccb5a&fccid=b2fe059e5e030796&vjs=3`Java 서버 개발 및 데이터 엔지니어`위키드스톰`서울 성동구``게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/rc/clk?jk=87309d3ff40ead61&fccid=ce871e9e4a9f430a&vjs=3`딥러닝 AI 개발 연구원`베이리스`성남 수정구``시스템프로그래머>임베디드(Embedded)|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/rc/clk?jk=6ab03a3c5adbae26&fccid=3f656eb87b759ea2&vjs=3`[실내배송로봇 연구개발] - Robotics Software Engineer`로보티즈`서울 강서구``로보틱스 기술 분야에 대한 이해 및 개발 경험- C / C++ or Python 이해 및 개발 능숙[우대사항]- 실내 자율 주행 개발 프로젝트 수행... 개발 경험- C / C++ or Python 이해 및 개발 능숙[우대사항...
https://kr.indeed.com/rc/clk?jk=f21952a2d7a0bfd8&fccid=412ff571bced2587&vjs=3`[Robotics] Robotics Software Engineer, Navigation`네이버`서울``요역량 ㅇ 컴퓨터 공학, 로봇 공학, 전자 공학 등 관련 기술 분야 석사 이상 학위 또는 3년 이상의 경력 ㅇ Python 혹은 C++ 언어의 능숙한 활용 ㅇ ROS/ROS2 혹은 유사한 framework를 활용한 robot...
https://kr.indeed.com/rc/clk?jk=b96f47b94d8b88a4&fccid=84f556ede0522ba3&vjs=3`Data Scientist 신입 채용`컬리`서울 역삼동``우순순위에 따른 다양한 모델 개발(ex: 수요예측, 추천/랭킹시스템, 가격최적화) 자격요건 • R/ Python 기반 로그성 데이터 분석과 모델 개발 경험이 있으신 분 • 통계학, 머신러닝 관련 내용을 이해하고 활용가능...
https://kr.indeed.com/rc/clk?jk=16bef2be27515eef&fccid=f09002a49f5848b9&vjs=3`경영지원부문 신입사원 채용`DL이앤씨`서울 평동``수학 · 응용통계학 · 컴퓨터공학 · 산업공학 ※ SQL, R 또는 Python 프로그래밍 가능자 IT기획 컴퓨터공학 · 정보통신학· 데이터학... 공학 · 컴퓨터공학 ※ R 또는 Python 프로그래밍 가능자 플랜트구매...
https://kr.indeed.com/rc/clk?jk=3b7dbdf85a326a6d&fccid=28f5722fca6f5b12&vjs=3`국내 대기업 - AI 및 딥러닝 관련 경력자`라피플코리아리미티드`서울``관련 전문 지식 있는 분 - Python 또는 Scala, JAVA 활용... 레임워크 활용 역량 좋은 분- 자연어처리 관련 전문 지식 있는 분- Python 또는 Scala, JAVA 활용 역량- 미디어/커머스/전자/IT 업계...
https://kr.indeed.com/rc/clk?jk=0c1f3f58243b62ac&fccid=dd616958bd9ddc12&vjs=3`리눅스 배포판 개발 국내 대기업``대한민국``OS 배포판 제작 업무 - 리눅스 배포판 관련 소스 분석 - C , Python 등을 이용하여 소스 분석 및 수정 - 빌드 시스템 및 버그질라 시스템... 배포판 관련 소스 분석 - C , Python 등을 이용하여 소스 분석 및...
https://kr.indeed.com/rc/clk?jk=8d05eb89c3dfb9f3&fccid=117883a423f2c839&vjs=3`IT/AI 개발 팀원/팀장`제이로고스`서울 용산구``(주)제이로고스 IT/AI 개발 팀원/팀장을 모집합니다. 모집부문 및 자격요건 담당업무 자격요건 인원 ﻿JAVA / Python 프로그래머 경력사항: 경력(연차무관) 학력사항: 대학교(4년)졸업 이상 0 명 근무조건 고용형태: 정규직...
https://kr.indeed.com/rc/clk?jk=fd17a3cfbebb5062&fccid=5fcef582d67d4a84&vjs=3`[(주) 넷사랑컴퓨터] 웹개발자 정규직`넷사랑컴퓨터`서울 광진구``익숙하신 분[우대사항]- PHP, RDBMS(Mysql,Oracle)- Python, Nodejs- 빅데이터 분석경험- 클라우드시스템 운영경험- 개발... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/rc/clk?jk=d39d5624bfcc6b01&fccid=f152288f3dcf6e51&vjs=3`인사분야 신입사원 모집`GS칼텍스`서울 역삼동``기획 • 전공무관 (상경계열 전공 우대) Trading • 전공무관 (상경/화공계열 전공 우대) • Python, VBA 등 코딩 능숙자 우대 재무(회계) • 전공무관 (재무관리/파생상품 관련 전공 우대) 구매...
https://kr.indeed.com/rc/clk?jk=51df90967b46e8f0&fccid=02936474a8d39137&vjs=3`[외국계 스타트업 미소] Business Analyst`유한회사 미소`서울``통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL|인터넷·IT·통신·모바일·게임>데이터베이스...
https://kr.indeed.com/rc/clk?jk=0e25160b5a1d095f&fccid=b8c1027d6dda0525&vjs=3`[유통 대기업] Business Analyst(비지니스분석가) 과차장급`에이치알니즈`서울``이터 컨설팅 또는 비즈니스 컨설팅 경력 5년 이상 보유 -SQL, R, Python 중 1개 이상의 분석 도구 활용 경험 보유 -비지니스에 대한 문제... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/rc/clk?jk=3769c08586c04026&fccid=a72ebaf825acf7af&vjs=3`[인재 POOL ] 개발자 상시`NHN COMMERCE] [인재 POOL 등록`서울 구로구``운영 - CI / CD 환경 구축 - 플랫폼 보안 관리 - 경력 2년 이상 - Java/Kotlin/ Python/Golang 개발환경 경험이 있으신 분 - Linux 환경의 서비스 경험이 있으신 분 - 새로운 환경...
https://kr.indeed.com/rc/clk?jk=e29bd57c416ee579&fccid=7d86935136f973ac&vjs=3`인재 Pool 등록`S&I Corp.`대한민국``5년 이상 (IT기획, 프로젝트 PM/PL, 개발경력 등) - 자격 : 컴퓨터 언어 활용능력 보유 (JAVA, PYTHON) : 데이터베이스(RDBMS) 활용능력 보유 - 우대사항 : IT 예산(HW,SW,인건비) 수립 경험...
https://kr.indeed.com/rc/clk?jk=e91b5984e7f5d3fd&fccid=298f56956b7c691f&vjs=3`데이터베이스개발자, 웹개발 신입/경력 정규직`여의도사람들`서울 영등포구`연봉 36,000,000원 - 60,000,000원`개발자 ㆍCss/html 등 웹디자인 관련 유경험자 ㆍ자바스크립트, Python, C++, 닷넷 등 ㆍNode, Selenium, electron... 관련 유경험자ㆍ자바스크립트, Python, C++, 닷넷 등 ㆍNode...
https://kr.indeed.com/rc/clk?jk=27f1fd44afefb4aa&fccid=f2b5a2a21d1b60eb&vjs=3`[인재 POOL 등록] 개발자 상시채용`고도소프트`서울 구로구``에 대한 이해와 사용 능력이 우수하신 분 [DevOps 개발자] -경력 2년 이상 -Java/Kotlin/ Python/Golang 개발환경 경험이 있으신 분 -Linux 환경의 서비스 경험이 있으신 분 -새로운 환경을 익히...
https://kr.indeed.com/rc/clk?jk=5f9f6c1dbb2d357c&fccid=bd0dc1817223394f&vjs=3`(투자사업팀) 변액보험 보증위험 헤지/퇴직계정운용/자산배분 경력채용`한화그룹`서울``자산배분 혹은 리서치) 유경험자 : 금융시장 분석에 필요한 Tool 활용 가능자 우대(VBA, MATLAB, Python, R 등) - 자격증 및 기타 : 금융관련 자격 (CFA 등) 보유자 우대 : 외국어 능통자 우대 0명...
https://kr.indeed.com/rc/clk?jk=add880a19f345249&fccid=a5b4499d9e91a5c6&vjs=3`Customer Engineer, Machine Learning, Google Cloud Customers`Google`서울``Caffe, as well as numerical programming frameworks... Python or MATLAB. Preferred qualifications: Master's degree...
https://kr.indeed.com/rc/clk?jk=56add096e14a7879&fccid=e696d83fde5c0f20&vjs=3`AI 연구 및 개발 직군 모집`넷마블`서울 구로구``위한 엔지니어링 - 서비스 개발을 위한 클라우드/ Rest-API / 웹서비스 구축 등 자격요건 - Python에 능숙하고 C/C++ , C#등 언어에 대한 활용능력 - 딥러닝 프레임워크 사용 가능 (Pytorch 혹은...
https://kr.indeed.com/rc/clk?jk=7417ac528f0197f0&fccid=82656d64a9a3e6a7&vjs=3`Software Developer & Verification`Ericsson`서울``Programming Language and skillset: Java(preferred), C++, Python, CI Environment, Shell Script Native Korean and business...
https://kr.indeed.com/rc/clk?jk=8cc372a6b78679b1&fccid=f2fc7b11fc1dd68f&vjs=3`인공지능(AI), Python(응용프로그램 개발자) 외 신입/경력 정규직`쿠노소프트`서울 성북구`연봉 25,000,000원 - 30,000,000원`(주)쿠노소프트 인공지능(AI), Python 외 신입/경력 정규직 채용... 래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++(MFC...
https://kr.indeed.com/rc/clk?jk=2cd521229202ecf0&fccid=412ff571bced2587&vjs=3`[Robotics] Robotics Control Engineer, Mobile Robot`네이버`서울``경험 1년 이상 ㅇ Linux 환경에서 C++, Python 개발 능숙 • 우대사항 ㅇ 석사 졸업 후 해당 분야에서 2년 이상의 필드 경험 ㅇ Linux 환경에서 C++, Python 개발 경험 2년 이상 ㅇ 기구 설계 도구...
https://kr.indeed.com/rc/clk?jk=1e6c5eff50f39da7&fccid=156c7820d1988640&vjs=3`HANA Development Support Engineer`SAP`서울``analyzing complex problems Optional skills Knowledge of Python/shell-Scripting, C/C++ Using C++-Debuggers (like GDB...
https://kr.indeed.com/rc/clk?jk=d158e683dc0b7500&fccid=02f32b94107c54e3&vjs=3`파이썬 개발자 초중급 이상`데이터앤솔루션`서울 서초구``전형 접수방법 채용시 접수방법: 인크루트 채용시스템 접수양식: 인크루트 이력서 기타 유의사항 입사지원서 및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/rc/clk?jk=78526735d90a85b9&fccid=c1099851e9794854&vjs=3`Machine Learning - iOS Software Engineer,`Apple`서울``computer vision Python libraries... programming skills with proficiency in Python, Flask, iOS Dev tools, and GitHub...
https://kr.indeed.com/rc/clk?jk=2f56d4b70c1df086&fccid=c7038d46947c25e0&vjs=3`하반기 인턴직 모집`한솔그룹`서울 을지로2가``지니어 (IT 인프라 관리/운영) 서버, 네트워크 Bash, Java, Python ① 학력 : 초대졸 이상 (2020년 2월 이후 졸업/졸업예정... JavaScript, VC++, Python) 한솔 PNS IT 부문...
https://kr.indeed.com/rc/clk?jk=14d562d10c215572&fccid=edf523143ceb94fc&vjs=3`PHP, Python 신입/경력 정규직`비즈부스터`서울 금천구``주식회사 비즈부스터 PHP, Python 개발자 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]*당사의 서비스(비즈탑) 솔루션 및 서비... 프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머> Python
